model_name,total_params,seq_length,batch_size,latency,latency_std,throughput,start_timestamp,end_timestamp
paraphrase-multilingual-MiniLM-L12-v2,117653760,64,1,11.16,0.08,89.62,1656789598,1656789718
paraphrase-multilingual-MiniLM-L12-v2,117653760,64,2,11.45,0.05,174.66,1656789728,1656789848
paraphrase-multilingual-MiniLM-L12-v2,117653760,64,4,10.89,0.04,367.46,1656789858,1656789978
paraphrase-multilingual-MiniLM-L12-v2,117653760,64,8,10.69,0.04,748.09,1656789988,1656790108
paraphrase-multilingual-MiniLM-L12-v2,117653760,64,16,10.7,0.03,1494.98,1656790118,1656790238
paraphrase-multilingual-MiniLM-L12-v2,117653760,64,32,11.07,0.02,2891.08,1656790248,1656790368
paraphrase-multilingual-MiniLM-L12-v2,117653760,64,64,22.1,0.01,2895.9,1656790378,1656790498
paraphrase-multilingual-MiniLM-L12-v2,117653760,64,128,44.36,0.02,2885.19,1656790508,1656790628
paraphrase-multilingual-MiniLM-L12-v2,117653760,64,256,86.29,0.02,2966.77,1656790639,1656790759
