,model_name,total_params,seq_length,batch_size,latency,latency_std,throughput,start_timestamp,end_timestamp,gract_mean,gract_std,fb_used_mean,fb_used_std
0,distiluse-base-multilingual-cased-v2,134734080,64,1,5.57,0.03,179.6,1656783367,1656783487,0.095,0.029,2165.942,11.229
1,distiluse-base-multilingual-cased-v2,134734080,64,2,5.51,0.06,362.97,1656783497,1656783617,0.129,0.022,2170.934,0.724
2,distiluse-base-multilingual-cased-v2,134734080,64,4,5.8,0.03,689.24,1656783627,1656783747,0.182,0.028,2200.686,3.44
3,distiluse-base-multilingual-cased-v2,134734080,64,8,5.43,0.02,1474.65,1656783757,1656783877,0.235,0.025,2202.669,3.621
4,distiluse-base-multilingual-cased-v2,134734080,64,16,5.56,0.02,2878.28,1656783887,1656784007,0.313,0.035,2250.273,7.967
5,distiluse-base-multilingual-cased-v2,134734080,64,32,7.83,0.01,4085.56,1656784017,1656784137,0.395,0.036,2341.512,16.296
6,distiluse-base-multilingual-cased-v2,134734080,64,64,14.48,0.01,4418.38,1656784147,1656784267,0.457,0.039,2495.826,30.692
7,distiluse-base-multilingual-cased-v2,134734080,64,128,29.35,0.01,4360.66,1656784277,1656784397,0.514,0.037,2827.86,63.133
8,distiluse-base-multilingual-cased-v2,134734080,64,256,57.05,0.01,4487.07,1656784407,1656784527,0.547,0.035,3503.8,34.908
