EntityId,GRACT,FBUSD,TimeStamp
0,0.000,0,1661698242
0,0.000,3,1661698243
0,0.000,3,1661698244
0,0.000,3,1661698245
0,0.000,3,1661698246
0,0.000,0,1661698455
0,0.000,0,1661698456
0,0.000,0,1661698457
0,0.000,0,1661698458
0,0.000,0,1661698459
0,0.000,0,1661698460
0,0.000,0,1661698461
0,0.000,0,1661698462
0,0.000,0,1661698463
0,0.000,0,1661698464
0,0.000,0,1661698465
0,0.000,0,1661698466
0,0.000,3,1661698467
0,0.000,3,1661698468
0,0.000,3,1661698469
0,0.000,3,1661698470
0,0.000,3,1661698471
0,0.006,544,1661698472
0,0.020,996,1661698473
0,0.009,1478,1661698474
0,0.086,2164,1661698475
0,0.462,2164,1661698476
0,0.461,2164,1661698477
0,0.458,2164,1661698478
0,0.457,2164,1661698479
0,0.460,2164,1661698480
0,0.460,2164,1661698481
0,0.461,2164,1661698482
0,0.464,2164,1661698483
0,0.463,2164,1661698484
0,0.461,2164,1661698485
0,0.462,2164,1661698486
0,0.468,2164,1661698487
0,0.463,2164,1661698488
0,0.468,2164,1661698489
0,0.469,2164,1661698490
0,0.469,2164,1661698491
0,0.467,2164,1661698492
0,0.469,2164,1661698493
0,0.469,2164,1661698494
0,0.470,2164,1661698495
0,0.470,2164,1661698496
0,0.466,2164,1661698497
0,0.466,2164,1661698498
0,0.466,2164,1661698499
0,0.463,2164,1661698500
0,0.462,2164,1661698501
0,0.463,2164,1661698502
0,0.462,2164,1661698503
0,0.467,2164,1661698504
0,0.461,2164,1661698505
0,0.465,2164,1661698506
0,0.463,2164,1661698507
0,0.465,2164,1661698508
0,0.463,2164,1661698509
0,0.464,2164,1661698510
0,0.463,2164,1661698511
0,0.461,2164,1661698512
0,0.463,2164,1661698513
0,0.465,2164,1661698514
0,0.464,2164,1661698515
0,0.465,2164,1661698516
0,0.465,2164,1661698517
0,0.467,2164,1661698518
0,0.463,2164,1661698519
0,0.464,2164,1661698520
0,0.464,2164,1661698521
0,0.461,2164,1661698522
0,0.466,2164,1661698523
0,0.467,2164,1661698524
0,0.463,2164,1661698525
0,0.466,2164,1661698526
0,0.469,2164,1661698527
0,0.465,2164,1661698528
0,0.467,2164,1661698529
0,0.470,2164,1661698530
0,0.470,2164,1661698531
0,0.467,2164,1661698532
0,0.462,2164,1661698533
0,0.466,2164,1661698534
0,0.464,2164,1661698535
0,0.463,2164,1661698536
