EntityId,GRACT,FBUSD,TimeStamp
0,0.000,3,1656761213
0,0.000,3,1656761214
0,0.000,3,1656761215
0,0.000,3,1656761216
0,0.000,3,1656761217
0,0.000,3,1656761218
0,0.000,3,1656761219
0,0.000,3,1656761220
0,0.000,3,1656761221
0,0.000,3,1656761222
0,0.000,3,1656761223
0,0.000,3,1656761224
0,0.000,3,1656761225
0,0.000,3,1656761226
0,0.000,3,1656761227
0,0.000,3,1656761228
0,0.000,3,1656761229
0,0.000,3,1656761230
0,0.000,3,1656761231
0,0.000,3,1656761232
0,0.000,3,1656761233
0,0.000,3,1656761234
0,0.000,3,1656761235
0,0.000,3,1656761236
0,0.000,3,1656761237
0,0.000,3,1656761238
0,0.000,3,1656761239
0,0.000,3,1656761240
0,0.000,3,1656761241
0,0.000,3,1656761242
0,0.000,3,1656761243
0,0.000,3,1656761244
0,0.000,3,1656761245
0,0.000,3,1656761246
0,0.000,3,1656761247
0,0.000,3,1656761248
0,0.000,3,1656761249
0,0.000,3,1656761250
0,0.000,3,1656761251
0,0.000,3,1656761252
0,0.000,3,1656761253
0,0.000,3,1656761254
0,0.000,3,1656761255
0,0.000,3,1656761256
0,0.000,3,1656761257
0,0.000,3,1656761258
0,0.000,3,1656761259
0,0.000,3,1656761260
0,0.000,3,1656761261
0,0.000,3,1656761262
0,0.000,3,1656761263
0,0.000,3,1656761264
0,0.000,3,1656761265
0,0.000,3,1656761266
0,0.000,3,1656761267
0,0.000,3,1656761268
0,0.000,3,1656761269
0,0.000,3,1656761270
0,0.000,3,1656761271
0,0.000,3,1656761272
0,0.000,3,1656761273
0,0.000,3,1656761274
0,0.000,3,1656761275
0,0.000,3,1656761276
0,0.000,3,1656761277
0,0.000,3,1656761278
0,0.000,3,1656761279
0,0.000,3,1656761280
0,0.000,3,1656761281
0,0.000,3,1656761282
0,0.000,3,1656761283
0,0.000,3,1656761284
0,0.000,3,1656761285
0,0.000,3,1656761286
0,0.000,3,1656761287
0,0.000,3,1656761288
