EntityId,GRACT,FBUSD,TimeStamp
0,0.000,4,1657289505
0,0.000,4,1657289506
0,0.000,4,1657289507
0,0.000,4,1657289508
0,0.000,4,1657289509
0,0.002,114,1657289510
0,0.012,436,1657289511
0,0.006,776,1657289512
0,0.007,1118,1657289513
0,0.003,1584,1657289514
0,0.024,2466,1657289515
0,0.972,3934,1657289516
0,0.974,3934,1657289517
0,0.972,3934,1657289518
0,0.972,3934,1657289519
0,0.973,3934,1657289520
0,0.973,3934,1657289521
0,0.973,3934,1657289522
0,0.973,3934,1657289523
0,0.969,3934,1657289524
0,0.973,3934,1657289525
0,0.971,3934,1657289526
0,0.973,3934,1657289527
0,0.973,3934,1657289528
0,0.973,3934,1657289529
0,0.973,3934,1657289530
0,0.973,3934,1657289531
0,0.973,3934,1657289532
0,0.973,3934,1657289533
0,0.973,3934,1657289534
0,0.968,3934,1657289535
0,0.971,3934,1657289536
0,0.973,3934,1657289537
0,0.973,3934,1657289538
0,0.973,3934,1657289539
0,0.973,3934,1657289540
0,0.973,3934,1657289541
0,0.973,3934,1657289542
0,0.973,3934,1657289543
0,0.973,3934,1657289544
0,0.973,3934,1657289545
0,0.968,3934,1657289546
0,0.973,3934,1657289547
0,0.973,3934,1657289548
0,0.973,3934,1657289549
0,0.973,3934,1657289550
0,0.973,3934,1657289551
0,0.973,3934,1657289552
0,0.972,3934,1657289553
0,0.973,3934,1657289554
0,0.973,3934,1657289555
0,0.973,3934,1657289556
0,0.966,3934,1657289557
0,0.973,3934,1657289558
0,0.972,3934,1657289559
0,0.973,3934,1657289560
0,0.973,3934,1657289561
0,0.973,3934,1657289562
0,0.973,3934,1657289563
0,0.973,3934,1657289564
0,0.973,3934,1657289565
0,0.973,3934,1657289566
0,0.971,3934,1657289567
0,0.969,3934,1657289568
0,0.973,3934,1657289569
0,0.973,3934,1657289570
0,0.973,3934,1657289571
0,0.973,3934,1657289572
0,0.973,3934,1657289573
0,0.973,3934,1657289574
0,0.973,3934,1657289575
0,0.973,3934,1657289576
0,0.971,3934,1657289577
0,0.973,3934,1657289578
0,0.968,3934,1657289579
0,0.973,3934,1657289580
0,0.973,3934,1657289581
0,0.973,3934,1657289582
0,0.973,3934,1657289583
0,0.973,3934,1657289584
0,0.973,3934,1657289585
0,0.973,3934,1657289586
0,0.971,3934,1657289587
0,0.973,3934,1657289588
0,0.973,3934,1657289589
0,0.969,3934,1657289590
0,0.973,3934,1657289591
0,0.973,3934,1657289592
0,0.973,3934,1657289593
0,0.973,3934,1657289594
0,0.973,3934,1657289595
0,0.486,3934,1657289596
0,0.486,3934,1657289597
0,0.487,3934,1657289598
0,0.487,3934,1657289599
0,0.487,3934,1657289600
0,0.490,3934,1657289601
0,0.489,3934,1657289602
0,0.490,3934,1657289603
0,0.488,3934,1657289604
0,0.499,3934,1657289605
0,0.972,3934,1657289606
0,0.973,3934,1657289607
0,0.973,3934,1657289608
0,0.972,3934,1657289609
0,0.973,3934,1657289610
0,0.973,3934,1657289611
0,0.971,3934,1657289612
0,0.973,3934,1657289613
0,0.971,3934,1657289614
0,0.973,3934,1657289615
0,0.972,3934,1657289616
0,0.973,3934,1657289617
0,0.972,3934,1657289618
0,0.973,3934,1657289619
0,0.973,3934,1657289620
0,0.973,3934,1657289621
0,0.973,3934,1657289622
0,0.970,3934,1657289623
0,0.973,3934,1657289624
0,0.971,3934,1657289625
0,0.972,3934,1657289626
0,0.973,3934,1657289627
0,0.972,3934,1657289628
0,0.973,3934,1657289629
0,0.973,3934,1657289630
0,0.973,3934,1657289631
0,0.973,3934,1657289632
0,0.973,3934,1657289633
0,0.971,3934,1657289634
0,0.973,3934,1657289635
0,0.970,3934,1657289636
0,0.973,3934,1657289637
0,0.972,3934,1657289638
0,0.973,3934,1657289639
0,0.973,3934,1657289640
0,0.973,3934,1657289641
0,0.973,3934,1657289642
0,0.973,3934,1657289643
0,0.972,3934,1657289644
0,0.971,3934,1657289645
0,0.973,3934,1657289646
0,0.970,3934,1657289647
0,0.972,3934,1657289648
0,0.973,3934,1657289649
0,0.973,3934,1657289650
0,0.973,3934,1657289651
0,0.973,3934,1657289652
0,0.748,3934,1657289653
0,0.486,2020,1657289654
0,0.487,2020,1657289655
0,0.486,2020,1657289656
0,0.486,2020,1657289657
0,0.485,2020,1657289658
0,0.487,2020,1657289659
0,0.487,2020,1657289660
0,0.486,2020,1657289661
0,0.486,2020,1657289662
0,0.486,2020,1657289663
0,0.000,6,1657289859
0,0.000,6,1657289860
0,0.000,6,1657289861
0,0.000,6,1657289862
0,0.000,6,1657289863
0,0.004,170,1657289864
0,0.006,502,1657289865
0,0.007,840,1657289866
0,0.009,1166,1657289867
0,0.005,1632,1657289868
0,0.007,1950,1657289869
0,0.905,4018,1657289870
0,0.943,4018,1657289871
0,0.944,4018,1657289872
0,0.944,4018,1657289873
0,0.939,4018,1657289874
0,0.943,4018,1657289875
0,0.944,4018,1657289876
0,0.943,4018,1657289877
0,0.944,4018,1657289878
0,0.944,4018,1657289879
0,0.943,4018,1657289880
0,0.945,4018,1657289881
0,0.945,4018,1657289882
0,0.944,4018,1657289883
0,0.944,4018,1657289884
0,0.939,4018,1657289885
0,0.944,4018,1657289886
0,0.945,4018,1657289887
0,0.945,4018,1657289888
0,0.945,4018,1657289889
0,0.943,4018,1657289890
0,0.944,4018,1657289891
0,0.944,4018,1657289892
0,0.945,4018,1657289893
0,0.945,4018,1657289894
0,0.943,4018,1657289895
0,0.940,4018,1657289896
0,0.945,4018,1657289897
0,0.944,4018,1657289898
0,0.944,4018,1657289899
0,0.943,4018,1657289900
0,0.945,4018,1657289901
0,0.945,4018,1657289902
0,0.945,4018,1657289903
0,0.945,4018,1657289904
0,0.945,4018,1657289905
0,0.939,4018,1657289906
0,0.944,4018,1657289907
0,0.945,4018,1657289908
0,0.945,4018,1657289909
0,0.945,4018,1657289910
0,0.943,4018,1657289911
0,0.945,4018,1657289912
0,0.944,4018,1657289913
0,0.945,4018,1657289914
0,0.945,4018,1657289915
0,0.942,4018,1657289916
0,0.941,4018,1657289917
0,0.945,4018,1657289918
0,0.945,4018,1657289919
0,0.945,4018,1657289920
0,0.943,4018,1657289921
0,0.945,4018,1657289922
0,0.945,4018,1657289923
0,0.945,4018,1657289924
0,0.945,4018,1657289925
0,0.943,4018,1657289926
0,0.941,4018,1657289927
0,0.944,4018,1657289928
0,0.945,4018,1657289929
0,0.946,4018,1657289930
0,0.944,4018,1657289931
0,0.946,4018,1657289932
0,0.946,4018,1657289933
0,0.946,4018,1657289934
0,0.945,4018,1657289935
0,0.941,4018,1657289936
0,0.944,4018,1657289937
0,0.945,4018,1657289938
0,0.946,4018,1657289939
0,0.946,4018,1657289940
0,0.945,4018,1657289941
0,0.946,4018,1657289942
0,0.945,4018,1657289943
