model_name,total_params,seq_length,batch_size,latency,latency_std,throughput,start_timestamp,end_timestamp
distiluse-base-multilingual-cased-v1,134734080,64,1,5.6,0.03,178.44,1656779646,1656779766
distiluse-base-multilingual-cased-v1,134734080,64,2,5.54,0.05,360.85,1656779776,1656779896
distiluse-base-multilingual-cased-v1,134734080,64,4,5.59,0.02,715.83,1656779906,1656780026
distiluse-base-multilingual-cased-v1,134734080,64,8,5.54,0.02,1444.51,1656780036,1656780156
distiluse-base-multilingual-cased-v1,134734080,64,16,6.4,0.01,2499.27,1656780166,1656780286
distiluse-base-multilingual-cased-v1,134734080,64,32,12.24,0.01,2614.44,1656780296,1656780416
distiluse-base-multilingual-cased-v1,134734080,64,64,24.9,0.01,2570.73,1656780426,1656780546
distiluse-base-multilingual-cased-v1,134734080,64,128,48.03,0.02,2664.73,1656780556,1656780676
distiluse-base-multilingual-cased-v1,134734080,64,256,94.92,0.04,2697.09,1656780687,1656780807
