EntityId,GRACT,FBUSD,TimeStamp
0,0.000,0,1661684380
0,0.000,0,1661684381
0,0.000,0,1661684382
0,0.000,0,1661684383
0,0.000,0,1661684384
0,0.000,0,1661684385
0,0.000,0,1661684386
0,0.000,0,1661684387
0,0.000,0,1661684388
0,0.000,0,1661684389
0,0.000,0,1661684390
0,0.000,3,1661684391
0,0.000,3,1661684392
0,0.000,3,1661684393
0,0.000,3,1661684394
0,0.000,3,1661684395
0,0.000,3,1661684396
0,0.000,832,1661684397
0,0.000,1488,1661684398
0,0.024,1992,1661684399
0,0.006,2054,1661684400
0,0.010,2054,1661684401
0,0.710,2054,1661684402
0,0.819,2054,1661684403
0,0.809,2054,1661684404
0,0.820,2054,1661684405
0,0.822,2054,1661684406
0,0.818,2054,1661684407
0,0.821,2054,1661684408
0,0.823,2054,1661684409
0,0.822,2054,1661684410
0,0.821,2054,1661684411
0,0.818,2054,1661684412
0,0.816,2054,1661684413
0,0.820,2054,1661684414
0,0.819,2054,1661684415
0,0.823,2054,1661684416
0,0.821,2054,1661684417
0,0.822,2054,1661684418
0,0.818,2054,1661684419
0,0.823,2054,1661684420
0,0.822,2054,1661684421
0,0.823,2054,1661684422
0,0.822,2054,1661684423
0,0.821,2054,1661684424
0,0.825,2054,1661684425
0,0.822,2054,1661684426
0,0.824,2054,1661684427
0,0.823,2054,1661684428
0,0.823,2054,1661684429
0,0.823,2054,1661684430
0,0.824,2054,1661684431
0,0.822,2054,1661684432
0,0.822,2054,1661684433
0,0.822,2054,1661684434
0,0.819,2054,1661684435
0,0.820,2054,1661684436
0,0.818,2054,1661684437
0,0.819,2054,1661684438
0,0.819,2054,1661684439
0,0.819,2054,1661684440
0,0.819,2054,1661684441
0,0.818,2054,1661684442
0,0.820,2054,1661684443
0,0.820,2054,1661684444
0,0.819,2054,1661684445
0,0.819,2054,1661684446
0,0.819,2054,1661684447
0,0.819,2054,1661684448
0,0.818,2054,1661684449
0,0.819,2054,1661684450
0,0.819,2054,1661684451
0,0.815,2054,1661684452
0,0.824,2054,1661684453
0,0.824,2054,1661684454
0,0.825,2054,1661684455
0,0.825,2054,1661684456
0,0.826,2054,1661684457
0,0.826,2054,1661684458
0,0.825,2054,1661684459
0,0.825,2054,1661684460
0,0.826,2054,1661684461
0,0.825,2054,1661684462
0,0.826,2054,1661684463
0,0.825,2054,1661684464
0,0.825,2054,1661684465
0,0.826,2054,1661684466
0,0.826,2054,1661684467
0,0.826,2054,1661684468
0,0.827,2054,1661684469
0,0.825,2054,1661684470
0,0.826,2054,1661684471
0,0.825,2054,1661684472
0,0.823,2054,1661684473
0,0.826,2054,1661684474
0,0.811,2054,1661684475
0,0.824,2054,1661684476
0,0.825,2054,1661684477
0,0.824,2054,1661684478
0,0.825,2054,1661684479
0,0.826,2054,1661684480
0,0.825,2054,1661684481
0,0.825,2054,1661684482
0,0.792,2054,1661684483
0,0.816,2054,1661684484
0,0.819,2054,1661684485
0,0.804,2054,1661684486
0,0.807,2054,1661684487
0,0.827,2054,1661684488
0,0.826,2054,1661684489
0,0.825,2054,1661684490
0,0.822,2054,1661684491
0,0.823,2054,1661684492
0,0.826,2054,1661684493
0,0.807,2054,1661684494
0,0.807,2054,1661684495
0,0.823,2054,1661684496
0,0.824,2054,1661684497
0,0.825,2054,1661684498
0,0.823,2054,1661684499
0,0.824,2054,1661684500
0,0.825,2054,1661684501
0,0.824,2054,1661684502
0,0.826,2054,1661684503
0,0.822,2054,1661684504
0,0.811,2054,1661684505
0,0.818,2054,1661684506
0,0.823,2054,1661684507
0,0.821,2054,1661684508
0,0.820,2054,1661684509
0,0.823,2054,1661684510
0,0.821,2054,1661684511
0,0.822,2054,1661684512
0,0.823,2054,1661684513
0,0.823,2054,1661684514
0,0.824,2054,1661684515
0,0.824,2054,1661684516
0,0.824,2054,1661684517
0,0.817,2054,1661684518
0,0.825,2054,1661684519
0,0.823,1924,1661684520
0,0.186,0,1661684521
0,0.000,3,1661684522
0,0.000,3,1661684523
0,0.000,3,1661684524
0,0.000,3,1661684525
0,0.000,3,1661684526
0,0.000,15,1661684527
0,0.002,1138,1661684528
0,0.022,1584,1661684529
0,0.006,2050,1661684530
0,0.181,2050,1661684531
0,0.847,2050,1661684532
0,0.847,2050,1661684533
0,0.841,2050,1661684534
0,0.846,2050,1661684535
0,0.848,2050,1661684536
0,0.846,2050,1661684537
0,0.846,2050,1661684538
0,0.847,2050,1661684539
0,0.848,2050,1661684540
0,0.847,2050,1661684541
0,0.839,2050,1661684542
0,0.846,2050,1661684543
0,0.846,2050,1661684544
0,0.848,2050,1661684545
0,0.849,2050,1661684546
0,0.852,2050,1661684547
0,0.851,2050,1661684548
0,0.850,2050,1661684549
0,0.850,2050,1661684550
0,0.851,2050,1661684551
0,0.850,2050,1661684552
0,0.847,2050,1661684553
0,0.849,2050,1661684554
0,0.848,2050,1661684555
0,0.848,2050,1661684556
0,0.848,2050,1661684557
0,0.849,2050,1661684558
0,0.847,2050,1661684559
0,0.849,2050,1661684560
0,0.850,2050,1661684561
0,0.850,2050,1661684562
0,0.850,2050,1661684563
0,0.850,2050,1661684564
0,0.849,2050,1661684565
0,0.850,2050,1661684566
0,0.850,2050,1661684567
0,0.850,2050,1661684568
0,0.849,2050,1661684569
0,0.849,2050,1661684570
0,0.844,2050,1661684571
0,0.851,2050,1661684572
0,0.851,2050,1661684573
0,0.851,2050,1661684574
0,0.850,2050,1661684575
0,0.849,2050,1661684576
0,0.842,2050,1661684577
0,0.849,2050,1661684578
0,0.849,2050,1661684579
0,0.847,2050,1661684580
0,0.846,2050,1661684581
0,0.847,2050,1661684582
0,0.848,2050,1661684583
0,0.847,2050,1661684584
0,0.847,2050,1661684585
0,0.847,2050,1661684586
0,0.848,2050,1661684587
0,0.847,2050,1661684588
0,0.847,2050,1661684589
0,0.847,2050,1661684590
0,0.847,2050,1661684591
0,0.847,2050,1661684592
0,0.847,2050,1661684593
0,0.848,2050,1661684594
0,0.847,2050,1661684595
0,0.847,2050,1661684596
0,0.847,2050,1661684597
0,0.848,2050,1661684598
0,0.845,2050,1661684599
0,0.851,2050,1661684600
0,0.851,2050,1661684601
0,0.849,2050,1661684602
0,0.847,2050,1661684603
0,0.846,2050,1661684604
0,0.847,2050,1661684605
0,0.845,2050,1661684606
0,0.846,2050,1661684607
0,0.847,2050,1661684608
0,0.845,2050,1661684609
0,0.848,2050,1661684610
0,0.847,2050,1661684611
0,0.847,2050,1661684612
0,0.847,2050,1661684613
0,0.847,2050,1661684614
0,0.846,2050,1661684615
0,0.847,2050,1661684616
0,0.847,2050,1661684617
0,0.844,2050,1661684618
0,0.847,2050,1661684619
0,0.845,2050,1661684620
0,0.846,2050,1661684621
0,0.846,2050,1661684622
0,0.846,2050,1661684623
0,0.846,2050,1661684624
0,0.848,2050,1661684625
0,0.851,2050,1661684626
0,0.850,2050,1661684627
0,0.850,2050,1661684628
0,0.850,2050,1661684629
0,0.849,2050,1661684630
0,0.848,2050,1661684631
0,0.844,2050,1661684632
0,0.849,2050,1661684633
0,0.848,2050,1661684634
0,0.850,2050,1661684635
0,0.850,2050,1661684636
0,0.850,2050,1661684637
0,0.851,2050,1661684638
0,0.849,2050,1661684639
0,0.850,2050,1661684640
0,0.850,2050,1661684641
0,0.851,2050,1661684642
0,0.851,2050,1661684643
0,0.851,2050,1661684644
0,0.851,2050,1661684645
0,0.851,2050,1661684646
0,0.849,2050,1661684647
0,0.850,2050,1661684648
0,0.851,2050,1661684649
0,0.849,2050,1661684650
0,0.850,1800,1661684651
0,0.133,0,1661684652
0,0.000,3,1661684653
0,0.000,3,1661684654
0,0.000,3,1661684655
0,0.000,3,1661684656
0,0.000,3,1661684657
0,0.000,516,1661684658
0,0.010,1258,1661684659
0,0.014,1658,1661684660
0,0.009,2090,1661684661
0,0.324,2090,1661684662
0,0.860,2090,1661684663
0,0.865,2090,1661684664
0,0.859,2090,1661684665
0,0.863,2090,1661684666
0,0.863,2090,1661684667
0,0.860,2090,1661684668
0,0.858,2090,1661684669
0,0.862,2090,1661684670
0,0.869,2090,1661684671
0,0.862,2090,1661684672
0,0.862,2090,1661684673
0,0.857,2090,1661684674
0,0.862,2090,1661684675
0,0.860,2090,1661684676
0,0.863,2090,1661684677
0,0.859,2090,1661684678
0,0.861,2090,1661684679
0,0.860,2090,1661684680
0,0.859,2090,1661684681
0,0.860,2090,1661684682
0,0.860,2090,1661684683
0,0.859,2090,1661684684
0,0.861,2090,1661684685
0,0.859,2090,1661684686
0,0.860,2090,1661684687
0,0.861,2090,1661684688
0,0.859,2090,1661684689
0,0.860,2090,1661684690
0,0.860,2090,1661684691
0,0.858,2090,1661684692
0,0.860,2090,1661684693
0,0.860,2090,1661684694
0,0.858,2090,1661684695
0,0.860,2090,1661684696
0,0.861,2090,1661684697
0,0.858,2090,1661684698
0,0.861,2090,1661684699
0,0.861,2090,1661684700
0,0.860,2090,1661684701
0,0.860,2090,1661684702
0,0.859,2090,1661684703
0,0.861,2090,1661684704
0,0.862,2090,1661684705
0,0.860,2090,1661684706
0,0.860,2090,1661684707
0,0.858,2090,1661684708
0,0.861,2090,1661684709
0,0.861,2090,1661684710
0,0.862,2090,1661684711
0,0.861,2090,1661684712
0,0.861,2090,1661684713
0,0.862,2090,1661684714
0,0.861,2090,1661684715
0,0.861,2090,1661684716
0,0.861,2090,1661684717
0,0.862,2090,1661684718
0,0.861,2090,1661684719
0,0.862,2090,1661684720
0,0.870,2090,1661684721
0,0.867,2090,1661684722
0,0.862,2090,1661684723
0,0.859,2090,1661684724
0,0.858,2090,1661684725
0,0.860,2090,1661684726
0,0.861,2090,1661684727
0,0.862,2090,1661684728
0,0.861,2090,1661684729
0,0.861,2090,1661684730
0,0.861,2090,1661684731
0,0.862,2090,1661684732
0,0.862,2090,1661684733
0,0.863,2090,1661684734
0,0.861,2090,1661684735
0,0.863,2090,1661684736
0,0.859,2090,1661684737
0,0.862,2090,1661684738
0,0.860,2090,1661684739
0,0.863,2090,1661684740
0,0.861,2090,1661684741
0,0.863,2090,1661684742
0,0.859,2090,1661684743
0,0.863,2090,1661684744
0,0.862,2090,1661684745
0,0.863,2090,1661684746
0,0.862,2090,1661684747
0,0.862,2090,1661684748
0,0.862,2090,1661684749
0,0.861,2090,1661684750
0,0.863,2090,1661684751
0,0.862,2090,1661684752
0,0.863,2090,1661684753
0,0.861,2090,1661684754
0,0.862,2090,1661684755
0,0.862,2090,1661684756
0,0.861,2090,1661684757
0,0.857,2090,1661684758
0,0.862,2090,1661684759
0,0.859,2090,1661684760
0,0.860,2090,1661684761
0,0.861,2090,1661684762
0,0.858,2090,1661684763
0,0.861,2090,1661684764
0,0.858,2090,1661684765
0,0.858,2090,1661684766
0,0.859,2090,1661684767
0,0.862,2090,1661684768
0,0.861,2090,1661684769
0,0.860,2090,1661684770
0,0.863,2090,1661684771
0,0.865,2090,1661684772
0,0.863,2090,1661684773
0,0.864,2090,1661684774
0,0.864,2090,1661684775
0,0.866,2090,1661684776
0,0.866,2090,1661684777
0,0.864,2090,1661684778
0,0.864,2090,1661684779
0,0.864,2090,1661684780
0,0.864,2090,1661684781
0,0.775,1918,1661684782
0,0.000,0,1661684783
0,0.000,3,1661684784
0,0.000,3,1661684785
0,0.000,3,1661684786
0,0.000,3,1661684787
0,0.000,3,1661684788
0,0.000,412,1661684789
0,0.014,1258,1661684790
0,0.011,1610,1661684791
0,0.011,2148,1661684792
0,0.489,2148,1661684793
0,0.879,2148,1661684794
0,0.870,2148,1661684795
0,0.872,2148,1661684796
0,0.871,2148,1661684797
0,0.867,2148,1661684798
0,0.871,2148,1661684799
0,0.870,2148,1661684800
0,0.869,2148,1661684801
0,0.871,2148,1661684802
0,0.872,2148,1661684803
0,0.868,2148,1661684804
0,0.866,2148,1661684805
0,0.873,2148,1661684806
0,0.871,2148,1661684807
