,model_name,total_params,seq_length,batch_size,latency,latency_std,throughput,start_timestamp,end_timestamp,gract_mean,gract_std,fb_used_mean,fb_used_std
0,distiluse-base-multilingual-cased-v1,134734080,64,1,5.67,0.04,176.37,1656778328,1656778448,0.154,0.053,2163.314,18.287
1,distiluse-base-multilingual-cased-v1,134734080,64,2,5.67,0.02,352.95,1656778458,1656778578,0.165,0.029,2166.967,0.362
2,distiluse-base-multilingual-cased-v1,134734080,64,4,5.96,0.07,671.32,1656778588,1656778708,0.217,0.034,2190.769,2.535
3,distiluse-base-multilingual-cased-v1,134734080,64,8,5.53,0.07,1446.26,1656778718,1656778838,0.268,0.028,2182.835,1.811
4,distiluse-base-multilingual-cased-v1,134734080,64,16,5.64,0.03,2834.55,1656778848,1656778968,0.349,0.039,2226.471,5.794
5,distiluse-base-multilingual-cased-v1,134734080,64,32,7.84,0.02,4081.39,1656778978,1656779098,0.433,0.039,2270.107,9.778
6,distiluse-base-multilingual-cased-v1,134734080,64,64,14.49,0.01,4416.39,1656779108,1656779228,0.495,0.043,2400.62,22.123
7,distiluse-base-multilingual-cased-v1,134734080,64,128,29.36,0.01,4360.13,1656779238,1656779358,0.553,0.04,2543.826,34.765
8,distiluse-base-multilingual-cased-v1,134734080,64,256,57.08,0.01,4484.99,1656779368,1656779488,0.584,0.038,2931.0,0.0
