model_name,total_params,seq_length,batch_size,latency,latency_std,throughput,start_timestamp,end_timestamp
distiluse-base-multilingual-cased-v2,134734080,32,32,5.64,0.03,5669.27,1656765125,1656765245
distiluse-base-multilingual-cased-v2,134734080,64,32,7.85,0.01,4076.33,1656765255,1656765375
distiluse-base-multilingual-cased-v2,134734080,128,32,15.53,0.02,2060.13,1656765385,1656765505
distiluse-base-multilingual-cased-v2,134734080,256,32,33.62,0.01,951.68,1656765515,1656765635
distiluse-base-multilingual-cased-v2,134734080,512,32,76.51,0.01,418.27,1656765646,1656765766
