model_name,total_params,seq_length,batch_size,latency,latency_std,throughput,start_timestamp,end_timestamp
paraphrase-multilingual-mpnet-base-v2,278043648,64,1,11.27,0.13,88.71,1656793522,1656793642
paraphrase-multilingual-mpnet-base-v2,278043648,64,2,11.18,0.1,178.85,1656793652,1656793772
paraphrase-multilingual-mpnet-base-v2,278043648,64,4,11.93,0.03,335.31,1656793782,1656793902
paraphrase-multilingual-mpnet-base-v2,278043648,64,8,10.95,0.04,730.77,1656793912,1656794032
paraphrase-multilingual-mpnet-base-v2,278043648,64,16,11.05,0.04,1448.33,1656794042,1656794162
paraphrase-multilingual-mpnet-base-v2,278043648,64,32,15.58,0.01,2053.42,1656794172,1656794292
paraphrase-multilingual-mpnet-base-v2,278043648,64,64,29.18,0.01,2193.43,1656794302,1656794422
paraphrase-multilingual-mpnet-base-v2,278043648,64,128,58.93,0.01,2172.06,1656794433,1656794553
paraphrase-multilingual-mpnet-base-v2,278043648,64,256,114.46,0.02,2236.67,1656794564,1656794684
